block,lot,cartodb_id,plan_id,disposition_filterable,in_596,bbl
15962,9,452738,10442,residential,true,4159620009
15962,67,452739,10442,street,false,4159620067
15962,63,452740,10442,residential,false,4159620063
15962,105,452741,10442,street,true,4159620105
15965,37,452747,10442,residential,true,4159650037
15965,96,452748,10442,residential,false,4159650096
15968,12,452749,10442,residential,false,4159680012
15969,33,452750,10442,residential,false,4159690033
15969,135,452751,10442,residential,false,4159690135
15973,38,452752,10442,residential,false,4159730038
15837,49,452753,10442,open space,true,4158370049
15845,29,452754,10442,street,false,4158450029
15847,85,452755,10442,residential,true,4158470085
15848,48,452756,10442,residential,false,4158480048
15850,1,452757,10442,residential,false,4158500001
15969,7,452758,10442,residential,true,4159690007
15968,89,452759,10442,residential,false,4159680089
15969,6,452760,10442,residential,true,4159690006
15967,13,452761,10442,residential,true,4159670013
15968,5,452762,10442,residential,true,4159680005
15968,82,452763,10442,residential,false,4159680082
15977,75,452764,10442,open space,false,4159770075
15963,55,452765,10442,open space,true,4159630055
15965,103,452766,10442,residential,false,4159650103
15969,35,452767,10442,residential,true,4159690035
15965,55,452774,10442,residential,false,4159650055
15969,42,452775,10442,residential,true,4159690042
15969,60,452776,10442,residential,true,4159690060
15972,3,452777,10442,residential,false,4159720003
15977,1,452778,10442,open space,false,4159770001
15966,25,452779,10442,residential,true,4159660025
15968,79,452780,10442,residential,true,4159680079
15968,84,452781,10442,residential,true,4159680084
15977,50,452782,10442,open space,false,4159770050
15962,18,452783,10442,street,true,4159620018
15965,39,452784,10442,street,true,4159650039
15965,68,452785,10442,residential,true,4159650068
15968,87,452786,10442,residential,false,4159680087
15960,6,452787,10442,residential,false,4159600006
15964,58,452788,10442,open space,true,4159640058
15966,8,452789,10442,residential,false,4159660008
15966,53,452790,10442,residential,false,4159660053
15969,73,452791,10442,residential,true,4159690073
15848,65,452792,10442,residential,true,4158480065
15853,53,452793,10442,"commercial, residential",true,4158530053
15965,53,452796,10442,residential,false,4159650053
15952,25,452797,10442,open space,false,4159520025
15961,92,452798,10442,street,false,4159610092
15962,11,452799,10442,residential,true,4159620011
15923,1,452800,10449,,true,4159230001
15966,29,452801,10442,residential,true,4159660029
15968,97,452802,10442,residential,false,4159680097
15953,40,452803,10442,open space,false,4159530040
15953,47,452804,10442,"residential, open space",false,4159530047
15961,103,452805,10442,street,false,4159610103
15962,88,452806,10442,street,false,4159620088
15966,75,452807,10442,residential,true,4159660075
15969,49,452808,10442,residential,true,4159690049
15970,32,452809,10442,open space,false,4159700032
15962,70,452810,10442,street,true,4159620070
15963,35,452811,10442,open space,true,4159630035
15965,107,452812,10442,residential,false,4159650107
15966,68,452813,10442,residential,false,4159660068
15968,10,452814,10442,residential,false,4159680010
15903,3,452815,10449,,false,4159030003
15837,23,452816,10442,residential,false,4158370023
15905,274,452823,10449,,false,4159050274
15960,4,452824,10442,residential,false,4159600004
15954,31,452825,10442,open space,false,4159540031
15966,78,452826,10442,residential,true,4159660078
15969,56,452827,10442,residential,false,4159690056
15960,17,452828,10442,residential,true,4159600017
15961,100,452829,10442,open space,true,4159610100
15963,54,452830,10442,open space,true,4159630054
15965,75,452831,10442,residential,true,4159650075
15962,83,452832,10442,residential,true,4159620083
15963,36,452833,10442,open space,true,4159630036
15965,69,452834,10442,residential,true,4159650069
15966,20,452835,10442,residential,false,4159660020
15966,27,452836,10442,residential,true,4159660027
15966,81,452837,10442,residential,true,4159660081
15960,18,452838,10442,residential,true,4159600018
15962,95,452839,10442,residential,true,4159620095
15963,42,452840,10442,open space,true,4159630042
15965,35,452841,10442,residential,true,4159650035
15960,51,452842,10442,open space,false,4159600051
15968,17,452843,10442,residential,true,4159680017
15969,30,452844,10442,residential,false,4159690030
15965,110,452846,10442,residential,false,4159650110
15969,59,452847,10442,residential,true,4159690059
15968,72,452848,10442,residential,false,4159680072
15968,83,452849,10442,residential,false,4159680083
15968,108,452850,10442,residential,false,4159680108
15965,71,452851,10442,residential,true,4159650071
15965,82,452852,10442,street,true,4159650082
15905,220,452853,10449,,false,4159050220
15905,277,452854,10449,,false,4159050277
15961,102,452855,10442,street,false,4159610102
15962,101,452856,10442,residential,true,4159620101
15905,249,452857,10449,,false,4159050249
15932,38,452858,10449,,false,4159320038
15948,1,452873,10449,,true,4159480001
15960,8,452874,10442,residential,true,4159600008
15960,15,452875,10442,residential,true,4159600015
15962,89,452876,10442,residential,true,4159620089
15945,1,452859,10449,,false,4159450001
15952,1,452860,10442,residential,false,4159520001
15953,1,452861,10442,residential,false,4159530001
15965,20,452862,10442,residential,false,4159650020
15966,79,452863,10442,residential,true,4159660079
15931,53,452864,10449,,false,4159310053
15934,1,452865,10449,,false,4159340001
15968,90,452866,10442,residential,true,4159680090
15972,33,452867,10442,residential,true,4159720033
15953,25,452868,10442,open space,false,4159530025
15962,61,452869,10442,residential,false,4159620061
15965,21,452870,10442,residential,false,4159650021
15965,86,452871,10442,residential,false,4159650086
15965,97,452872,10442,residential,false,4159650097
15963,30,452877,10442,open space,true,4159630030
15965,52,452878,10442,residential,false,4159650052
15965,81,452879,10442,residential,true,4159650081
15966,28,452880,10442,residential,false,4159660028
15953,23,452881,10442,street,false,4159530023
15963,41,452882,10442,open space,true,4159630041
15967,111,452883,10442,residential,true,4159670111
15954,28,452884,10442,open space,false,4159540028
15963,34,452885,10442,open space,true,4159630034
15965,34,452886,10442,residential,true,4159650034
15969,57,452887,10442,residential,true,4159690057
15962,5,452888,10442,residential,false,4159620005
15962,82,452889,10442,residential,true,4159620082
15965,95,452890,10442,residential,true,4159650095
15966,80,452891,10442,residential,false,4159660080
15968,74,452892,10442,residential,false,4159680074
15969,50,452893,10442,residential,true,4159690050
15964,153,452894,10442,open space,false,4159640153
15966,3,452895,10442,residential,false,4159660003
15962,201,452896,10442,residential,true,4159620201
15965,83,452897,10442,street,true,4159650083
15965,108,452898,10442,residential,true,4159650108
15966,30,452899,10442,residential,false,4159660030
15966,45,452900,10442,residential,false,4159660045
15962,49,452901,10442,street,false,4159620049
15963,1,452902,10442,open space,true,4159630001
15963,48,452903,10442,open space,true,4159630048
15964,63,452904,10442,open space,true,4159640063
15965,19,452905,10442,residential,false,4159650019
15968,85,452906,10442,residential,false,4159680085
15965,99,452907,10442,residential,true,4159650099
15966,7,452908,10442,residential,false,4159660007
15962,10,452909,10442,residential,true,4159620010
15963,40,452910,10442,open space,true,4159630040
15969,51,452911,10442,residential,false,4159690051
15967,10,452912,10442,residential,true,4159670010
16089,19,452913,10449,,false,4160890019
15969,48,452914,10442,residential,true,4159690048
15968,86,452915,10442,residential,false,4159680086
16089,27,452916,10449,,false,4160890027
16090,36,452917,10449,,false,4160900036
16090,43,452918,10449,,false,4160900043
16090,65,452919,10449,,false,4160900065
16089,32,452920,10449,,false,4160890032
16088,12,452921,10449,,false,4160880012
16091,28,452922,10449,,false,4160910028
16090,60,452923,10449,,false,4160900060
16091,51,452924,10449,,false,4160910051
15965,70,452925,10442,residential,true,4159650070
15966,76,452926,10442,residential,true,4159660076
16092,35,452927,10449,,false,4160920035
16089,15,452928,10449,,false,4160890015
16092,58,452929,10449,,false,4160920058
16090,39,452930,10449,,false,4160900039
16092,71,452931,10449,,false,4160920071
16090,57,452932,10449,,false,4160900057
16091,13,452933,10449,,false,4160910013
16091,53,452934,10449,,false,4160910053
16090,40,452935,10449,,false,4160900040
16090,51,452936,10449,,false,4160900051
16090,73,452937,10449,,false,4160900073
16091,38,452938,10449,,false,4160910038
16092,33,452939,10449,,false,4160920033
16091,30,452940,10449,,false,4160910030
16092,126,452941,10449,,false,4160920126
16089,29,452942,10449,,false,4160890029
16090,47,452943,10449,,false,4160900047
16091,5,452944,10449,,false,4160910005
16092,19,452945,10449,,false,4160920019
16092,51,452946,10449,,false,4160920051
16092,75,452947,10449,,false,4160920075
16092,140,452948,10449,,false,4160920140
16096,42,452949,10449,,false,4160960042
16090,25,452950,10449,,false,4160900025
16090,68,452951,10449,,false,4160900068
16092,9,452952,10449,,false,4160920009
16092,45,452953,10449,,false,4160920045
16096,47,452954,10449,,false,4160960047
16104,1,452955,10449,,true,4161040001
16091,26,452956,10449,,false,4160910026
16092,15,452957,10449,,false,4160920015
16092,49,452958,10449,,false,4160920049
16092,109,452959,10449,,false,4160920109
16092,120,452960,10449,,false,4160920120
16089,49,452961,10449,,false,4160890049
16090,54,452962,10449,,false,4160900054
16091,39,452963,10449,,false,4160910039
16090,78,452964,10449,,false,4160900078
16092,22,452965,10449,,false,4160920022
16092,68,452966,10449,,false,4160920068
16092,86,452967,10449,,false,4160920086
16092,122,452968,10449,,false,4160920122
16081,45,452969,10449,,false,4160810045
16091,36,452970,10449,,false,4160910036
16091,54,452971,10449,,false,4160910054
16092,2,452972,10449,,false,4160920002
16092,84,452973,10449,,false,4160920084
16096,4,452974,10449,,false,4160960004
16091,45,452975,10449,,false,4160910045
16092,29,452976,10449,,false,4160920029
16090,61,452977,10449,,false,4160900061
16091,57,452978,10449,,false,4160910057
16092,21,452979,10449,,false,4160920021
16092,28,452980,10449,,false,4160920028
16091,50,452981,10449,,false,4160910050
16092,39,452982,10449,,false,4160920039
16092,96,452983,10449,,false,4160920096
16096,40,452984,10449,,false,4160960040
16092,124,452985,10449,,false,4160920124
16092,85,452986,10449,,false,4160920085
16092,121,452987,10449,,false,4160920121
16092,6,452988,10449,,false,4160920006
16092,53,452989,10449,,false,4160920053
16092,77,452990,10449,,false,4160920077
16092,93,452991,10449,,false,4160920093
16090,80,452992,10449,,false,4160900080
16091,35,452993,10449,,false,4160910035
16096,21,452994,10449,,false,4160960021
16096,32,452995,10449,,false,4160960032
16091,41,452996,10449,,false,4160910041
16092,112,452997,10449,,false,4160920112
16092,137,452998,10449,,false,4160920137
16091,42,452999,10449,,false,4160910042
16092,89,453000,10449,,false,4160920089
16089,22,453001,10449,,false,4160890022
16089,16,453002,10449,,false,4160890016
16089,23,453003,10449,,false,4160890023
16089,34,453004,10449,,false,4160890034
16092,7,453005,10449,,false,4160920007
16092,36,453006,10449,,false,4160920036
16092,43,453007,10449,,false,4160920043
16096,28,453008,10449,,false,4160960028
16090,33,453009,10449,,false,4160900033
16091,23,453010,10449,,false,4160910023
16092,44,453011,10449,,false,4160920044
16092,65,453012,10449,,false,4160920065
16090,31,453013,10449,,false,4160900031
16090,64,453014,10449,,false,4160900064
16092,70,453015,10449,,false,4160920070
16092,106,453016,10449,,false,4160920106
16091,8900,453017,10449,,false,4160918900
16092,102,453018,10449,,false,4160920102
16096,12,453019,10449,,false,4160960012
16096,16,453020,10449,,false,4160960016
16091,43,453021,10449,,false,4160910043
16092,20,453022,10449,,false,4160920020
16092,139,453023,10449,,false,4160920139
16090,63,453024,10449,,false,4160900063
16090,74,453025,10449,,false,4160900074
16091,66,453026,10449,,false,4160910066
16090,76,453027,10449,,false,4160900076
16100,38,453028,10449,,true,4161000038
16089,37,453029,10449,,false,4160890037
16092,111,453030,10449,,false,4160920111
16096,6,453031,10449,,false,4160960006
16096,35,453032,10449,,false,4160960035
16111,37,453033,10449,,false,4161110037
16090,30,453034,10449,,false,4160900030
16091,4,453035,10449,,false,4160910004
16091,33,453036,10449,,false,4160910033
16092,23,453037,10449,,false,4160920023
16092,14,453038,10449,,false,4160920014
16092,48,453039,10449,,false,4160920048
16092,62,453040,10449,,false,4160920062
16092,90,453041,10449,,false,4160920090
16092,108,453042,10449,,false,4160920108
16096,27,453043,10449,,false,4160960027
16092,16,453044,10449,,false,4160920016
16092,34,453045,10449,,false,4160920034
16092,98,453046,10449,,false,4160920098
16092,115,453047,10449,,false,4160920115
16100,28,453048,10449,,false,4161000028
16092,128,453049,10449,,false,4160920128
16096,19,453050,10449,,false,4160960019
16089,17,453051,10449,,false,4160890017
16090,53,453052,10449,,false,4160900053
16091,3,453053,10449,,false,4160910003
16113,7502,453054,10449,,false,4161137502
16091,63,453072,10449,,false,4160910063
16096,50,453055,10449,,false,4160960050
16096,5,453056,10449,,false,4160960005
16096,23,453057,10449,,false,4160960023
16105,1,453058,10449,,true,4161050001
16111,10,453059,10449,,false,4161110010
16111,34,453060,10449,,false,4161110034
16090,45,453061,10449,,false,4160900045
16091,65,453062,10449,,false,4160910065
16111,31,453063,10449,,false,4161110031
16091,58,453064,10449,,false,4160910058
16092,24,453065,10449,,false,4160920024
16092,31,453066,10449,,false,4160920031
16092,60,453067,10449,,false,4160920060
16111,7,453068,10449,,false,4161110007
16089,28,453069,10449,,false,4160890028
16089,33,453070,10449,,false,4160890033
16090,37,453071,10449,,false,4160900037
16092,40,453073,10449,,false,4160920040
16092,133,453074,10449,,false,4160920133
